S.No.,State,City,Category,Alcohol,Hotel Name,Address,Start Date,Expiry Date,Total Rooms,user_id,price
133,Gujarat,Rajkot,3 Star,0,Krishna Park Resort (A unit of Messrs Hotel Krishna Park Nursary),"Krishna Park Circle, Gondal Road, Vavdi, Rajkot Rajkot",19-02-2021,18-02-2026,29,20,7000
134,Gujarat,Rajkot,3 Star,0,marasa sarovar portico rajkot ,"dr. rajendra prasad road, limda chowk, opposite shastri maidan,rajkot ",06-05-2022,05-05-2027,68,20,7000
135,Gujarat,Rajkot,3 Star,0,Phoenix Hospitality,"Kalawad Road, Ishwariya Road Corner, Rajkot - Gujarat",15-06-2021,14-06-2026,24,20,7000
136,Gujarat,Rajkot,3 Star,0,REGENCY LAGOON RESORT,"NYARI DAM ROAD, OFF. KALAWAD ROAD. RAJKOT",16-07-2021,15-07-2026,120,20,7000
137,Gujarat,Rajkot,3 Star,0,Regenta Central Rajkot (Unit of P P Developers),"Everest Park, Kalawad Road",04-07-2019,03-07-2024,92,20,7000
138,Gujarat,Sanand,3 Star,0,Ginger Sanand,"NH 8A, Mahalaxmi Industrial Estate, Village Iyava, Sanand-Viramgam Highway, Ahead Essar petrol pump, Opp Hanuman Mandir, Sanand",15-07-2022,14-07-2027,104,21,7000
139,Gujarat,Saurashtra,3 Star,0,LORDS RESORT A UNIT OF SETU JOY PVT. LTD.,"JOLLY ENJOY, R.S. NO. 64-P1.P2, NATIONAL HIGHWAY 8A, VILLAGE MAGHARIKHADA, TAL. CHOTILA, DIST. SURENDRANAGAR - 363520",06-08-2019,05-08-2024,42,21,7000
140,Gujarat,Surat,3 Star,0,SHILPI HILL RESORT,"SAPUTARA, DIST DANG,GUJARAT",11-02-2021,10-02-2026,68,21,7000
141,Gujarat,Surat,3 Star,0,The Amore Banquets,"Near V R Mall, Next to BPCL Petrol Pump, Magdalla",07-07-2022,06-07-2027,17,21,7000
142,Gujarat,Talaja,3 Star,0,The Postcard Gir Wildlife Sanctuary (A unit of The General's Retreat Gir),"KHATA NUMBER 75,SURVEY NUMBER 57-1A-P8,VILLAGE SANGODARA, Talaja",17-11-2022,16-11-2027,15,21,7000
143,Gujarat,Vadodara,3 Star,0,'The Fern' Akota Vadodara (A unit of Nand Hospitality Pvt. Ltd.) ,"PLOT NO 11, GOKHLE COLONY, BEHIND DINESH MILL, AKOTA Vadodara Vadodara Vadodara",05-11-2018,04-11-2023,72,21,7000
144,Gujarat,Vadodara,3 Star,0,COMFORT INN DONIL (MANISH EMPIRE),"OPP. RTO DARJIPURA, BS VANCHENTA KENDRA, NR. GOLDEN CHOKDI, NH-8 VADODARA 390022",10-10-2019,09-10-2024,79,21,7000
145,Gujarat,Vadodara,3 Star,0,Eastin Residences Vadodara,"78 Sampatrao Colony, Off RC Dutt Road, Alkapuri",04-01-2019,03-01-2024,44,21,7000
146,Gujarat,Vadodara,3 Star,0,HOTEL RAMADA ENCORE ,"UNIT OF SRPL, SHRESHTH BHARAT BHAVAN, STATUE OF UNITY, KEVADIYA COLONY, NARMADA, NANDOD (GUJARAT)-393151",16-07-2021,15-07-2026,52,21,7000
147,Gujarat,Vadodara,3 Star,0,Kabir Hotel and Spa,"Opp. F.G.I. Building, Sevasi Road, Vadodara.",15-03-2019,14-03-2024,57,22,7000
148,Gujarat,Vadodara,3 Star,0,"Regenta Inn by Royal Orchid Hotels, unit of Cube Construction Engineering ltd.","Ved Transcube Plaza, opp. Railway Station, Near Central Bus Stand, Vadodara. ",28-02-2019,27-02-2024,58,22,7000
149,Gujarat,Vadodara,3 Star,0,Suncity LIfestyle,Gotri - Sherkhi Road,02-11-2020,01-11-2025,37,22,7000
150,Gujarat,Vapi,3 Star,0,HOTEL SILVER LEAF VILLAGE,"PLOT NO - 340 P-1 N.H. NO - 56 VILLAGE - KAKADKOPAR , VAPI - DHARAMPUR ROAD , KAKADKOPAR ",05-01-2021,04-01-2026,17,22,7000
151,Gujarat,Viramgam,3 Star,0,HOTEL MIDORI,"PRATHAMA NR HONDA 2 WHEELER PLANT, VIRAMGAM-BECHRAJI HIGHWAY, VITHLAPUR TALUKA MANDAL",07-08-2020,06-08-2025,38,22,7000
152,Haryana,Ambala,3 Star,0,MM CONTINENTAL HOTEL,"NH-73, AMBALA, JAGADHARI HIGHWAY, MULLANA, AMBALA,HARYANA",11-07-2020,10-07-2025,48,22,7000
153,Haryana,Gurgaon,3 Star,0,Country Inn & Suites By Carlson (A Unit of Tuberose Hotel),"Plot No.301-302, Sector - 12, Old Delhi Road, Gurgaon - 122001, Haryana, India",13-07-2018,12-07-2023,73,22,7000
154,Haryana,Gurgaon,3 Star,0,Fortune Park Orange. A unit Of Orange SPA Hotel and Resorts Pvt. Ltd,"K.M. Stone 67, NH-8, Sidhrawali",28-01-2020,27-01-2025,96,22,7000
155,Haryana,Gurgaon,3 Star,0,IBIS GURGAON,ibis Gurgaon Golf Course Road Block 1 Sector 53 Gurgaon,19-04-2022,18-04-2027,214,22,7000
156,Haryana,Gurgaon,3 Star,0,"Lemon Tree Hotel, Tarudhan Valley - Manesar (A unit of Coronet Hotel Services and Supplies Pvt. Ltd.)","Tarudhan Valley, Village Dadu, P.O. Hasanpur, Tehsil Tauru, District Mewat Gurgaon",26-09-2018,25-09-2023,70,22,7500
157,Haryana,Gurgaon,3 Star,0,"Lemon Tree Hotel,Tarudhan Valley","Lemon Tree Hotel, Tarudhan Valley, Village Dadu, Tehsil Tauru, Mewat, Gurugram Gurgaon",26-09-2018,25-09-2023,70,22,7500
158,Haryana,Gurgaon,3 Star,0,Skycity Hotels Private Limited,"1,Old Judicial Complex, Jharsa Road, Sector-15,Gurgaon",09-10-2018,08-10-2023,55,22,7500
159,Haryana,Rewari,3 Star,1,Aravali Resorts,"76th Mile Stone, NH8, Dharuhera, District Rewari",06-01-2020,05-01-2025,29,23,7500
160,Himachal Pradesh,Solan,3 Star,1,Timber Trail Resort (Unit of Asia Resort Ltd.),"Parwanoo, Distt. Solan , Himachal Pradesh",07-10-2019,06-10-2024,28,23,7500
161,Karnataka,Bangalore,3 Star,1,Angsana Oasis Spa and Resort (A unit of Prestige Leisure Resorts Pvt. Ltd.),ADDEVISHWANATHAPURA VILLAAGE MAIN DODDABALLAPURA ROAD RAJANUKUNTE BANGALORE 560064 Bangalore Bangalore,30-03-2022,29-03-2027,79,23,7500
162,Karnataka,Bangalore,3 Star,1,"Holiday Inn Express and Suites Bengaluru, OMR, Unit of Brigade Hotel Ventures Limited","Survey No. 49, Huskur Village, Bidarahalli Hobli, Bengaluru East Taluk, ",25-01-2022,24-01-2027,237,23,7500
163,Kerala,Adoor,3 Star,1,CENTRAL PARK HOTEL,"OPP. RELIANCE FILLING STATION, K P ROAD , ADOOR, ",17-01-2019,16-01-2024,10,23,7500
164,Kerala,Alappuzha,3 Star,1,ALLEPPEY PRINCE HOTEL,"A.S.ROAD,NH.47,ALAPPUZHA,KERALA STATE",08-01-2020,07-01-2025,43,23,7500
165,Kerala,Alappuzha,3 Star,1,Enkey's Residency,Pathirappally NH 66 Pathirappally PO ,15-07-2022,14-07-2027,10,23,7500
166,Kerala,Alappuzha,3 Star,1,HOTEL INDRAPRASTHA,"CHARUMMOODU PO, MAVELIKARA, ALAPPUZHA, KERALA ",16-07-2021,15-07-2026,10,23,7500
167,Kerala,Alappuzha,3 Star,1,HOTEL KALAI,"HOTEL KALAI, KUTTITHERUVU JN, Kayamkulam, Alappuzha",12-01-2019,11-01-2024,15,23,7500
168,Kerala,Alappuzha,3 Star,1,HOTEL KARTHIYAYINI,"HOTEL KARTHIYAYINI, OTTAPPUNNA JUNCTION, CHERTHALA PO, ALAPPUZHA 688524",28-01-2020,27-01-2025,12,23,7500
169,Kerala,Alappuzha,3 Star,1,JEENA RESIDENCY,"OPP KSRTC BUS STATION, HARIPAD, ALAPPUZHA DISTRICT",27-07-2018,26-07-2023,10,23,7500
170,Kerala,Alappuzha,3 Star,1,Magnet Hotels,V.C.S.B Road Near KSRTC Bus stand Alleppey,15-07-2022,14-07-2027,12,23,7500
171,Kerala,Alappuzha,3 Star,1,THE ROYALE PLAZA,"THE ROYALE PLAZA, NEAR RAILWAY OVER BRIDGE, K P ROAD, KAYAMKULAM, ",23-10-2018,22-10-2023,24,23,7500
172,Kerala,Angamaly,3 Star,1,HOTEL BLUE BELLS (a Unit of EDASSERY MOTELS AND VILLAS) ,"HOTEL BLUE BELLS, ANGADIKADAVU ROAD, ANGAMALY.P.O, ERNAKULAM DISTRICT, KERALA-683572",26-11-2018,25-11-2023,14,24,7000
173,Kerala,Angamaly,3 Star,1,HOTEL HILLS PARK [MATHA ENTERPRISES],"NEAR KSRTC BUS STAND, ANGAMALY, ERNAKULAM ",04-01-2019,03-01-2024,17,24,7000
174,Kerala,Angamaly,3 Star,1,HOTEL MAXX INN,"KARUKUTTY, ERNAKULAM",11-07-2020,10-07-2025,10,24,7000
175,Kerala,Angamaly,3 Star,1,The Hotel Chettungal,"Aluva Road, Angamaly",17-07-2019,16-07-2024,10,24,7000
176,Kerala,Angamaly,3 Star,1,Vrindavan Retreat,"Bldg.No.IV-38,Madhurapuram,Mekkad-Vattaparambu Road,Mekkad (Post),Athani,Ernakulam(Dist.).",22-08-2019,21-08-2024,10,24,7000
177,Kerala,Attingal,3 Star,1,DEV RESIDENCY,"MOONUMUKKU,ATTINGAL P.O.,ATTINGAL,THIRUVANANTHAPURAM",09-09-2022,08-09-2027,11,24,7000
178,Kerala,Calicut,3 Star,1,Hill Side ,"Near NIT, Kariyakulangara , Mukkam,Calicut. Kerala ",12-12-2019,11-12-2024,11,24,7000
179,Kerala,Calicut,3 Star,1,Hotel Maharani (A unit of Hotel Maharani Pvt. Ltd.),Taluk Road. Puthiyara P.O. Kozhikode Calicut,29-06-2020,28-06-2025,43,24,7000
180,Kerala,Calicut,3 Star,1,Hotel Surya,"Paithoth Road, Perambra, Kozhikode",11-03-2022,10-03-2027,15,24,7000
181,Kerala,Calicut,3 Star,1,Mavoor Regency,"Poovattuparamba P.O, Kozhikode",07-08-2020,06-08-2025,10,24,7000
182,Kerala,Calicut,3 Star,1,Park Residency,"G H Road, Calicut",27-02-2019,26-02-2024,20,24,7000
183,Kerala,Calicut,3 Star,1,"Park Residency - Kuttiyadi, A unit of Flair Hotels and Resorts Pvt. Ltd","ADUKKATH PO, KUTTIYADI, CALICUT. Calicut",13-04-2022,12-04-2027,16,24,7000
184,Kerala,Calicut,3 Star,1,Prinz Residency,"Near Chengottukavu Bridge, P O Melur, Koyilandy",14-11-2019,13-11-2024,17,24,7000
185,Kerala,Calicut,3 Star,1,The North Park,"N H Bye Pass, Nut Street, Vatakara, Calicut Dist Calicut Calicut",05-03-2019,04-03-2024,18,24,7000
186,Kerala,Chalakudy,3 Star,1,Hotel Harshavardhana Inn,"Opposite Apollo Tyres, N H-47, Potta (Post), Chalakudy.",25-03-2022,24-03-2027,15,24,7000
187,Kerala,Chalakudy,3 Star,1,Hotel Rachana Continental (A unit of Hotel Rachana Continental Pvt Ltd.),"KSRTC Road, Chalakudy, Thrissur Chalakudy",16-07-2021,15-07-2026,14,24,7000
188,Kerala,Changanassery,3 Star,1,Hotel Panchavady,"Near KSRTC, Kavala, Changanacherry, Kottayam",28-01-2019,27-01-2024,12,24,7500
189,Kerala,Changanassery,3 Star,1,"Hotel Breezeland, A unit of Breezeland Hotels Ltd.","By Pass Junction, M C Road, Vazhappally, Changanacherry. Changanassery",21-01-2020,20-01-2025,18,24,7500
190,Kerala,Changanassery,3 Star,1,HOTEL VANI,"CENTRAL JUNCTION ,KAVALA,CHANGANASSERY",15-03-2022,14-03-2027,16,24,7500
191,Kerala,Chengannur,3 Star,1,NAVARATNA TOURIST HOME,"M C Road , Chengannur , Alappuzha (Dist)",19-04-2022,18-04-2027,10,24,7500
192,Kerala,CHERAI,3 Star,1,Cherai beach resorts,"Cherai.po, vypin island Ernakulam district ,Kerala State-683513 CHERAI CHERAI",25-03-2022,24-03-2027,25,24,7500
193,Kerala,Cherthala,3 Star,1,Hotel Aroor Residency ,"NH 66,Aroor,Alappuzha, Kerala",30-11-2019,29-11-2024,17,24,7500
194,Kerala,Cherthala,3 Star,1,Hotel Envees,"Hotel Envees , Eramalloor, Cherthala",31-12-2019,30-12-2024,10,24,7500
195,Kerala,Cherthala,3 Star,1,Keerthi Palace Restaurant,Ponnamvely Pattanakkad.P.O Cherthala Cherthala,01-08-2022,31-07-2027,10,24,7500
196,Kerala,Ernakulam,3 Star,1,Amruthu Residency,"M.C Road, Koothattukulam, Ernakulam",24-10-2018,23-10-2023,13,24,7500
197,Kerala,Ernakulam,3 Star,1,Arpitha Tourist Home,Nayarambalam Ernakulam,25-03-2022,24-03-2027,10,24,7500
198,Kerala,Ernakulam,3 Star,1,Aruna Tourist Home,"A M Road, Perumbavoor, Ernakulam",05-03-2019,04-03-2024,10,24,7500
199,Kerala,Ernakulam,3 Star,1,ARYA INTERNATIONAL,"NELLAD, ERNAKULAM Ernakulam",29-06-2020,28-06-2025,15,24,7500
200,Kerala,Ernakulam,3 Star,1,ATSWILLINGDON HOTEL,"ATS WILLINGDON HOTEL , A BRANCH OF P K MOHAMMED PRIVATE LIMITED, WILLINGDON ISLAND, KOCHI 682029 Ernakulam",01-01-2019,31-12-2023,19,24,7500
201,Kerala,Ernakulam,3 Star,1,Cochin Seaport Hotel,"Thekkanmalipuram, Azheekkal P.O..Vypeen,Ernakulam 682510",04-07-2018,03-07-2023,25,24,7500
202,Kerala,Ernakulam,3 Star,1,Diana Tourist Home,"Koothattukulam, Ernakulam Dist,",06-07-2020,05-07-2025,10,24,7500
203,Kerala,Ernakulam,3 Star,1,ELOOR TOURIST HOME,"KUTTIKATTUKARA P.O, UDYOGAMANDAL, ERNAKULAM DISTRICT",15-06-2021,14-06-2026,15,24,7500
204,Kerala,Ernakulam,3 Star,0,Gopika Regency,"NH17, Chirakkakam, Varapuzha, Cochin",16-07-2021,15-07-2026,20,24,7500
205,Kerala,Ernakulam,3 Star,0,HAMILTON RESIDENCY (A UNIT OF HOTEL HAMILTON RESIDENCY PVT LTD),"HAMILTON RESIDENCY (A UNIT OF HOTEL HAMILTON RESIDENCY PVT LTD), KURUPPAMPADY, PERUMBAVUR, ERNAKULAM",28-01-2019,27-01-2024,10,24,7500
206,Kerala,Ernakulam,3 Star,0,Hotel Amruthu,"Thoppumpady, Ernakulam District,",16-03-2021,15-03-2026,10,24,7500
207,Kerala,Ernakulam,3 Star,0,Hotel Chandni Park (Hind Resorts and Services Pvt Ltd.),"South Kalamassery, Ernakulam",16-07-2019,15-07-2024,11,24,7500
208,Kerala,Ernakulam,3 Star,0,HOTEL EDASSERY MANSION,"HOTEL EDASSERY MANSION, KATHRIKADAVU, KALOOR.P.O, ERNAKULAM-682017, KERALA",16-09-2022,15-09-2027,32,24,7500
209,Kerala,Ernakulam,3 Star,0,Hotel Elegance (A unit of Perumbavoor Hotels and Resorts Pvt. Ltd.),"M.C. ROAD, PULLUVAZHI.P.O, PERUMBAVOOR, ERNAKULAM, PIN-683541",24-10-2018,23-10-2023,12,24,7500
210,Kerala,Ernakulam,3 Star,0,Hotel Geo,"Thoppumpady, Kochi",08-04-2021,07-04-2026,10,24,7500
211,Kerala,Ernakulam,3 Star,0,HOTEL GREEN PALACE,"PAMPAKUDA P.O.,MUVATTUPUZHA,ERNAKULAM",01-01-2022,31-12-2026,11,24,7500
212,Kerala,Ernakulam,3 Star,0,Hotel Hill Palace (South Asia Hotels Ltd),"Refinery Road, Irumpanam Junction, Thripunithura",28-02-2022,27-02-2027,32,24,7500
213,Kerala,Ernakulam,3 Star,0,"Hotel Kadambari Regency, A unit of Hotel Kadambari Regency Private Limited","BLDG. NO. XVII (264-275), M C ROAD, MAROTTICHODI, MATTOOR.P.O, KALADY, ERNAKULAM DISTRICT Ernakulam",29-08-2019,28-08-2024,11,24,7500
214,Kerala,Ernakulam,3 Star,0,HOTEL KEERTHY,"HOTEL KEERTHY, M.C. ROAD, KOOTHATTUKULAM.P.O, ERNAKULAM DISTRICT, KERALA",18-02-2020,17-02-2025,10,24,7500
215,Kerala,Ernakulam,3 Star,0,HOTEL KOTTARAM ,"Murikkumpadom, Vypeen , Cochin ",27-05-2019,26-05-2024,11,24,7500
216,Kerala,Ernakulam,3 Star,0,HOTEL NAYANA,"(A UNIT OF HOTEL NAYANA PRIVATE LIMITED), P M ROAD, VAZHAKULAM.P.O, MUVATTUPUZHA, ERNAKULAM DISTRICT",24-08-2018,23-08-2023,10,24,7500
217,Kerala,Ernakulam,3 Star,0,Hotel Olive Eva,Opp Info Park Smart City Kakkanad Ernakulam,22-09-2022,21-09-2027,44,24,7500
218,Kerala,Ernakulam,3 Star,0,HOTEL PALACE INN,"(A UNIT OF PLANET GROUP), BEHIND KSRTC BUS STAND, T B JUNCTION, ANGAMALY, ERNAKULAM DISTRICT",17-07-2018,16-07-2023,12,25,7500
219,Kerala,Ernakulam,3 Star,0,Hotel Panoramic,Parappuram.P.O Kanjoor Ernakulam,21-11-2022,20-11-2027,10,25,7500
220,Kerala,Ernakulam,3 Star,0,Hotel Saj International,Medical College Jn Kolenchery -Post,17-11-2022,16-11-2027,14,25,7500
221,Kerala,Ernakulam,3 Star,0,HOTEL SEA GATE,"SEA GATE,PATHADIPALAM,SOUTH KALAMASSERY,COCHIN ,KERALA.",19-02-2019,18-02-2024,10,25,7500
222,Kerala,Ernakulam,3 Star,0,Hotel Zodiac,"Market Junction, Tripunithura, Ernakulam",13-03-2019,12-03-2024,10,25,7500
223,Kerala,Ernakulam,3 Star,0,Jawahar Tourist Home,"A.M Road, Kothamangalam, Ernakulam",28-01-2019,27-01-2024,11,25,7500
224,Kerala,Ernakulam,3 Star,0,KATHRIKADAVU TOURIST HOME (HOTEL SEA PEARL ),"KUTTAPPAI ROAD, NEAR SARITHA THEATRE, ERNAKULAM DT, ERNAKULAM, KERALA-682031",06-05-2022,05-05-2027,10,25,7500
225,Kerala,Ernakulam,3 Star,0,KIZHAKKAMBALAM TOURIST HOME,"KIZHAKKAMBALAM TOURIST HOME, KIZHAKKAMBALAM, ERNAKULAM DISTRICT, KERALA-683562",15-03-2022,14-03-2027,15,25,7500
226,Kerala,Ernakulam,3 Star,0,LOVEDONS GARDEN,"KOLENCHERY.P.O, ERNAKULAM",15-06-2021,14-06-2026,10,25,7500
227,Kerala,Ernakulam,3 Star,0,MAHARANI HOLIDAY HOME,"( A UNIT OF MAHARANI HOLIDAY HOMES (P) LTD), PIRAVOM.P.O, ERNAKULAM DISTRICT",25-07-2018,24-07-2023,10,25,7500
228,Kerala,Ernakulam,3 Star,0,Maria International,"Kothamangalam.P.O, Ernakulam",12-09-2018,11-09-2023,17,25,7500
229,Kerala,Ernakulam,3 Star,0,Niko Hotels (A Unit of Hikari Hotels Pvt. Ltd.),"K P Vallon Road,Kadavanthra,Cochin,Kerala,682020 Ernakulam",28-02-2022,27-02-2027,27,25,7500
230,Kerala,Ernakulam,3 Star,0,Park Central (A unit of Hotel Siena Central Private Limited),"36 - 1856 - A, Kaloor - Kadavanthra Road, Kaloor - 682017, Kerala",25-03-2022,24-03-2027,17,25,7500
231,Kerala,Ernakulam,3 Star,0,Park Residency,"Girinagar Link Road, Kadavanthra,Cochin, Kerala ",05-02-2019,04-02-2024,15,25,7500
232,Kerala,Ernakulam,3 Star,0,Polakulath Regency ,"Jewel Junction, M G Road, Ernakulam ,Cochin ",04-07-2019,03-07-2024,10,25,7500
233,Kerala,Ernakulam,3 Star,0,POLAKULATH TOURIST HOME,POLAKULATH TOURIST HOME MULANTHURUTHY ERNAKULAM 682314 Ernakulam,11-09-2018,10-09-2023,12,25,7500
234,Kerala,Ernakulam,3 Star,0,Polakulath Tourist Home ,"Polakulath Tourist Home, S N Jn , Palarivattom,Cochin ",11-10-2018,10-10-2023,14,25,7500
235,Kerala,Ernakulam,3 Star,0,Prayana Hotels,"Near E.S.I.Hospital.Opposite North Railway Station,Ernakulam",20-01-2021,19-01-2026,24,25,7500
236,Kerala,Ernakulam,3 Star,0,Rock Rose Tourist Home (A unit of Rock Rose Tourist Home (P) Ltd),"NH Byepass, Palarivattom, Puthiya Road, Kochi, Kerala Ernakulam",16-07-2021,15-07-2026,11,25,7500
237,Kerala,Ernakulam,3 Star,0,Rose Residency,"NH 49, Cochin Madura Road, Near Block Jn, Kolenchery",10-08-2020,09-08-2025,36,25,7500
238,Kerala,Ernakulam,3 Star,0,SONIA TOURIST HOME,"M C ROAD, KOOTHATTUKULAM Ernakulam",18-11-2019,17-11-2024,14,25,7500
239,Kerala,Ernakulam,3 Star,0,Sreevalsam Residency,"Mattoor, M C Road, Kalady, Ernakulam Ernakulam Ernakulam",26-06-2020,25-06-2025,10,25,7500
240,Kerala,Ernakulam,3 Star,0,XL HOTEL,"A K SAnthosh, Propriter, XL hotel, Rose street, Fort kochi -682001",15-06-2021,14-06-2026,10,25,7500
241,Kerala,Ettumanoor,3 Star,0,Hotel Sreelakshmi Park,"Pala Road,Ayarkunnam,Kottayam.",20-02-2022,19-02-2027,11,25,7500
242,Kerala,Guruvayoor,3 Star,0,Hotel Amaravathi ,"Near Bus Stand, Chavakkad, Thrissur Guruvayoor",18-02-2020,17-02-2025,10,25,7500
243,Kerala,Idukki,3 Star,0,AMBADY TOURIST HOME,"AMBADY TOURIST HOME, MUVATTUPUZHA ROAD, THODUPUZHA",10-08-2018,09-08-2023,10,25,7500
244,Kerala,Idukki,3 Star,0,CHANDANA TOURIST HOME,"UDUMALPET ROAD, MARAYUR P O , IDUKKI DIST.",28-06-2019,27-06-2024,25,25,7500
245,Kerala,Idukki,3 Star,0,DHANYA TOURIST HOME ,"Kallarkutty Road, Adimaly, Idukki District, Kerala State â€“ 685561 Idukki ",06-01-2020,05-01-2025,16,25,7500
246,Kerala,Idukki,3 Star,0,HOTEL GREEN OASIS,"(A UNIT OF GREEN OASIS REGENCY HOTEL PRIVATE LIMITED), NEAR TELEPHONE EXCHANGE, MUTTOM, THODUPUZHA, IDUKKI DISTRICT",10-08-2018,09-08-2023,18,25,7500
247,Kerala,Idukki,3 Star,0,Hotel Victoria International,"Orappankal Building, Central Junction, Kattappana.",19-04-2022,18-04-2027,10,26,7500
248,Kerala,IRITTY,3 Star,0,HOTEL SURYA,"Near Iritty Bridge, Iritty- Post, Kannur -Dist,Kerala",07-08-2020,06-08-2025,11,26,7500
249,Kerala,IRITTY,3 Star,0,K.K TOURIST HOME,"IRITTY, KANNUR DIST",11-03-2020,10-03-2025,20,26,7500
250,Kerala,IRITTY,3 Star,0,Sky Paradise,"Vallithode, Kiliyanthara (P.O), Iritty ",16-09-2022,15-09-2027,16,26,7500
251,Kerala,KALADY,3 Star,0,EDASSERY VILLAGE RESORT,"EDASSERY VILLAGE RESORT, CHENGAL, KALADY, ERNAKULAM DISTRICT-683574, KERALA",29-11-2018,28-11-2023,10,26,7500
252,Kerala,Kalpetta,3 Star,0,Chembra Residency (A unit of jilsu associates LLP),Vellaramkunnu Kalpetta .P.O ,21-11-2022,20-11-2027,10,26,7500
253,Kerala,Kanhangad,3 Star,0,MALANADU TOURIST HOME ,"North Kottacherry, Kanhangad, Kasaragod. ",05-10-2018,04-10-2023,14,26,7500
254,Kerala,Kanhangad,3 Star,0,NEELESHWAR HERMITAGE,"OZHINHAVALAPPU-P.O., NILESHWAR-VIA, KASARAGOD-DIST.",28-01-2020,27-01-2025,18,26,7500
255,Kerala,Kannur,3 Star,0,Geetha Residency,"post chirakkal, puthiyatheru, Kannur(Dist)",17-05-2019,16-05-2024,10,26,7500
256,Kerala,Kannur,3 Star,0,Broad Bean ( A Unit Of KK Leisures and Tourism International Pvt. Ltd.),"Chakkarakkal. Mowenchery P O, Kannur Taluk, Kannur Dist.",22-07-2020,21-07-2025,15,26,7500
257,Kerala,Kannur,3 Star,0,Hotel Parassini Polariz,"Near Snake Park, Kolmotta (p.o), Parassinikkadavu , Kannur",11-03-2019,10-03-2024,36,26,7500
258,Kerala,Kannur,3 Star,0,Hotel Samudra,"Post Sreekandapuram, Kannur Dist., Kerala",26-09-2018,25-09-2023,11,26,7500
259,Kerala,Kannur,3 Star,0,HOTEL SKY PARK,"IRITTY ROAD, MATTANUR, KANNUR",22-09-2020,21-09-2025,19,26,7500
260,Kerala,Kannur,3 Star,0,LA SERENE HOTEL,"A UNIT OF INFINITY BUSINESS GROUP, NEAR VETERINARY HOSPITAL, MATTANUR.P.O, KANNUR-670702",26-05-2022,25-05-2027,14,26,7500
261,Kerala,Kannur,3 Star,0,Lyndas Residency,"Alakkandy Arcade, T C Road, Kuthuparamba, Kannur Kannur",05-11-2019,04-11-2024,12,26,7500
262,Kerala,Kannur,3 Star,0,Rajadhani,"Peravoor , Kannur Kannur",20-06-2021,19-06-2026,10,26,7500
263,Kerala,Kannur,3 Star,0,SNEHA INN,"BAKKALAM, KANOOL.P.O, KANNUR",13-10-2019,12-10-2024,14,26,7500
264,Kerala,Karunagapally,3 Star,0,Hotel Comfort Regency,"Hotel Comfort Regency,NH-66(47),Karunagapally,Kollam Dist,Kerala",08-08-2022,07-08-2027,11,26,7500
265,Kerala,Karunagapally,3 Star,0,HOTEL INDRAPRASTHA,"NH 66,KARUNAGAPPALLY P.O.,KARUNAGAPPALLY,KOLLAM",16-03-2022,15-03-2027,21,26,7500
266,Kerala,Kasaragod,3 Star,1,J.K. Residency Kasaragod,"Beach Road,Kasaragod Kasaragod",30-03-2022,29-03-2027,10,26,7500
267,Kerala,KASARGOD,3 Star,1,HOTEL BEKAL PALACE,"PALAKUNNU,BEKAL P.O",04-04-2019,03-04-2024,20,26,7500
268,Kerala,KASARGOD,3 Star,1,HOTEL LANDMARK,"HOTEL LANDMARK, ALAMIPPALLY P.O., KANHANGAD, KASARGOD DIST KASARGOD",15-02-2019,14-02-2024,12,26,7500
269,Kerala,Kayamkulam,3 Star,1,HIGHWAY PALACE (A LEASED PROPERTY FROM HOTEL HIGHWAY PARK),"HIGHWAY PALACE (A LEASED PROPERTY FROM HOTEL HIGHWAY PARK), KAYAMKULAM",20-11-2018,19-11-2023,11,26,7500
270,Kerala,Kayamkulam,3 Star,1,HOTEL ROMA CENTRAL ,"HOTEL ROMA CENTRAL, A UNIT OF HOTEL JN PRIVATE LIMITED, 2ND MILE, KOPRAPURA, PULLIKKANAKKU.P.O, KAYAMKULAM Kayamkulam ",19-12-2019,18-12-2024,10,26,7500
271,Kerala,Kochi,3 Star,1,Arakkathara tourist home,"Arakkathara tourist home, Nambiyapuram Road, Palluruthy, Kochi 682006",09-05-2019,08-05-2024,10,26,7500
272,Kerala,Kochi,3 Star,1,GINO TOURIST HOME,"KAKKANAD, KOCHI",25-03-2022,24-03-2027,10,26,7500
273,Kerala,Kochi,3 Star,1,KALAMASSERY TOURIST HOME,"KALAMASSERY TOURIST HOME, OPP.APPOLO TYRES, KALAMASSERY NORTH.P.O, KALAMASSERY, ERNAKULAM DISTRICT, KERALA-683104",28-12-2018,27-12-2023,19,26,7500
274,Kerala,Kochi,3 Star,1,The Cochin Legacy (Labella Hospitality Pvt. Ltd.),"Near Nairs Hospital, NH-47 Bye Pass, Maradu P.O,Ernakulam Dt. Kerala ",22-04-2019,21-04-2024,25,26,7500
275,Kerala,Kochi,3 Star,1,THE INTERNATIONAL HOTEL,"PB NO 3563, VEEKSHANAM ROAD, M.G.ROAD, ERNAKULAM",21-11-2022,20-11-2027,35,26,7500
276,Kerala,Kodungallur,3 Star,1,Aswathy Bar and Hotel,"South Nada, Kodungallur, Thrissur Kodungallur",11-01-2023,10-01-2028,10,26,7500
